,Property type,Reference,iter_0000,iter_0001,iter_0002,iter_0003,iter_0004,iter_0005,iter_0006,iter_0007,iter_0008,iter_0009,iter_0010,iter_0011,iter_0012,iter_0013,iter_0014,iter_0015
dhmix_1389656513678923263,EnthalpyOfMixing,-0.648,-0.06970379063395171,0.1498521028297688,0.15185585312002559,-0.029039980699600676,-0.030672921336162062,-0.061923514002337754,0.15379162414745906,-0.37105939247400244,-0.06690462540831277,-0.21998600085851194,0.17619497595867273,-0.38156451549588866,-0.19976908256498405,-0.16853954670705917,-0.3450527427956729,0.09138424747165175
dens_2115628806769415578,Density,0.9712300000000004,0.989661353003553,0.9927194993393506,0.9906924253221048,0.9921339086933222,0.9911184464173559,0.9903309855641438,0.9891903823450823,0.9898410189863326,0.9913574333631666,0.9903644318136736,0.9903773853509132,0.9882263329791493,0.988199968962524,0.9900474163791149,0.9912489366922635,0.9897766360485396
dens_1379242187515209,Density,0.7708800000000002,0.7695479210047289,0.7692604702217443,0.7647536715654887,0.7676470702313292,0.7671981465034221,0.764780308586256,0.7648951920223127,0.7693914474402854,0.7659061851894997,0.768709291057972,0.7649199000047279,0.7624479632354976,0.7653582993471929,0.7655360553942323,0.7648999796650633,0.7652112436216174
dhmix_575991096898484441,EnthalpyOfMixing,1.26543,0.6993854356412399,0.6591546838858449,0.5900164768535276,0.6079364801634171,0.4896489939383457,0.6212200331853381,0.5966389301982176,0.5584689080871357,0.5373605056579791,0.5995450931389072,0.5828521939707088,0.5228308962772914,0.5150467582046048,0.5458387422474118,0.6476235684152414,0.6955937887216024
dhmix_1182924089945476872,EnthalpyOfMixing,0.94593,0.45143523930221363,0.4838641973381641,0.33191144610577794,0.45773307976253363,0.40879530858637736,0.4061906734719827,0.3704506324876604,0.42278352108004924,0.3799699971324202,0.38978291029567913,0.3581718608211446,0.35149423236309474,0.383709805147717,0.46770751692790213,0.5713776830356068,0.4593071844871446
dhmix_1244492966201685063,EnthalpyOfMixing,0.94289,0.4716401874063707,0.42726012623707854,0.4653502111850787,0.4478203587372587,0.35460010383995844,0.4333543051681161,0.41273366779054577,0.4092394086059561,0.4514901534330322,0.4376429577300076,0.38862410855736895,0.4448320878721259,0.4228574254614412,0.420019738840117,0.47282514923859686,0.4775481634126435
dens_2044032309137951705,Density,0.7653000000000001,0.7595462131658782,0.7650294420559722,0.7642717558291529,0.7637417889721115,0.7637925734707356,0.7629114854506426,0.7631755974227019,0.7635670680573126,0.7625799349394538,0.7632132859830768,0.761786551831368,0.7618540175625218,0.762611648728584,0.7618994560750462,0.7630139045890196,0.7622389545725766
dens_2211436825174998797,Density,0.7671500000000001,0.7633860571113061,0.7666649533695834,0.7654532238175341,0.7662596790780526,0.7655851164904595,0.7640778028698938,0.7644384969106542,0.7661059448122886,0.7651866719690302,0.7659719739982079,0.7630173339970157,0.7626596716152985,0.7635821908442518,0.763736558965291,0.7637503417009441,0.7639059641807044
dens_1820034175228694,Density,0.8757100000000002,0.850838579641355,0.8618819901902145,0.863486619230833,0.8643648033779108,0.8639494281656689,0.8644904860071126,0.8631310412420525,0.8634245741370102,0.8636324011148382,0.8645127854250524,0.8636582282801188,0.8644086364289542,0.8636392180397728,0.8623075895407708,0.8637592497061255,0.8633931755888445
dhmix_1335365307191460458,EnthalpyOfMixing,1.1998,1.397575046512216,1.4505979445824693,1.4806440084465748,1.4506161467736263,1.465750454315426,1.4473380327307126,1.5082393293215404,1.4337439022371257,1.552052067552367,1.4070998440485312,1.4186733939554586,1.4997179644270062,1.440742792894028,1.3468430910414781,1.444518705616801,1.5261172910437608
dens_1375048033230012198,Density,0.8287300000000002,0.8042069498316079,0.8164283616558322,0.8180571799443782,0.8175635177293641,0.8177155490876712,0.8181027786523678,0.817393203304529,0.8169574056958487,0.8179484601393767,0.8178096982322217,0.8175100657058276,0.8172310406177685,0.8174511420383823,0.8173768175877201,0.818601384019743,0.8173173219710935
dhmix_1563298635135474599,EnthalpyOfMixing,1.2061,1.4647252200053984,1.4468662760080946,1.4754942023457573,1.5725718393902994,1.5008786180423002,1.5644529653152475,1.6296745409997442,1.5977209984687732,1.5867506554059432,1.5470125438594025,1.5781952568288844,1.5688758348196288,1.533664913296299,1.550282347951061,1.589005606845319,1.570753081806373
dens_1606235786379262481,Density,0.9583800000000002,0.9310906200436372,0.941108492407516,0.9442076713012264,0.9440361756199696,0.9429063694179469,0.9439680193783103,0.9425120086442786,0.9433377830398967,0.9429633815049439,0.942109004620052,0.9435771436761823,0.944146673582389,0.9433125654045743,0.9417727576844054,0.942836199703643,0.942324558564364
dhmix_1683219349338278021,EnthalpyOfMixing,1.4691,1.8846402407623088,1.8575619383222488,1.8971803682041326,1.9449043930861407,1.7709857486069822,1.8434053690425571,1.80251860721188,1.8487452487580356,1.692629522971984,1.828156021327473,1.8220362796634362,1.913739455866299,1.7746368252730989,1.798884430392384,1.8974770242790129,1.8652589535349833
dens_4438302718372985,Density,1.6702600000000003,1.6294159966617499,1.6594566973879035,1.6609433681453467,1.6603270764997446,1.6620751707936774,1.6615033925408995,1.6615059597093305,1.6598985883330368,1.6609779067581145,1.6626475943848715,1.6600025268081318,1.6604743369062342,1.6607560085822701,1.659792910371615,1.6609554431777,1.6621776729405768
dhmix_369816950910078034,EnthalpyOfMixing,0.6355,0.8320997830800039,0.7369820310469279,0.8046597166055278,0.678499535927557,0.6755969819467964,0.7659717715115661,0.7247391625493051,0.7757863310803401,0.7886462404544048,0.6769073257391653,0.7780321941197599,0.7981053826647582,0.7746483375999702,0.8606253627171512,0.7250334511625667,0.7454095684264672
dens_460757700461114532,Density,1.5176800000000004,1.496130421267739,1.518185695431004,1.517656147261941,1.517055080528004,1.5171809770376397,1.5165232012277032,1.5182222373473637,1.5167267429564013,1.5158517212040545,1.5165631434943656,1.5159523325899362,1.515516871326396,1.5169105512411556,1.5158304065476118,1.5158749835360212,1.5167623803117858
dhmix_1496821399278454353,EnthalpyOfMixing,0.8185,0.9418941419902112,0.8864620836319759,0.932517613656735,0.9148101144550544,0.9351917877360076,0.978549067028645,0.9006082482414186,0.8874142991941447,0.9660540428788433,0.9103383913254373,1.0078533164214836,0.865562133143964,0.8810204834787978,0.9584774158652145,0.9305128179961866,0.8904186153585432
dens_1750413656870357630,Density,1.2671300000000003,1.273008746436516,1.2827758575553925,1.2809376350949342,1.2790239015199871,1.278441747656595,1.2777807303768225,1.2780025235748107,1.2774636383383262,1.2757415946486539,1.2756492029257442,1.2787459214847463,1.2770557904443163,1.27670528570626,1.2767745572478564,1.2763450211081009,1.2772589275281991
dhmix_1802862930607761431,EnthalpyOfMixing,1.0243,1.1126005349581867,1.1423164413036524,1.1028324936561624,1.076075264450818,1.0612487282010363,1.1148011929629824,1.1035102702799797,1.1689094226486354,1.1439542045303206,1.0279536614791915,1.1534471601176115,1.0895191805276845,1.086532943974703,1.1747335969389496,1.1066444163422275,1.1361291298894471
dhmix_8447570649359775,EnthalpyOfMixing,0.201,0.20336038921679034,-0.03286845818317374,0.26354290529330626,0.2559258774013742,0.22289364961484637,0.2677646649637566,-0.00769855887548232,0.2968923365751266,0.2945926116036759,0.1834847866356668,0.3292825975260527,0.2245210885846447,0.38451588686353944,0.28978178407143673,0.3642504079177158,0.3508070035552606
dens_824372741354282107,Density,1.0579000000000005,1.0542195474224618,1.0606052221535547,1.060717352085796,1.0615377303659306,1.0619166975944794,1.0607671481895289,1.0614594597591605,1.0633947311961862,1.0637131145528445,1.0628254161592525,1.0619196126317465,1.0622963016912315,1.0631557261085027,1.062241582044641,1.0621925316551768,1.0647493741315768
dens_1105173553343721111,Density,1.0753200000000005,1.0749259964195572,1.0806599048926677,1.0785010280853853,1.0810872975415073,1.0810857092064061,1.079463050014491,1.0820546273803304,1.0827802420023034,1.082068975513431,1.081377997689952,1.0812398979651465,1.0824538899803284,1.0837672590896927,1.0812051692013633,1.0832833537706492,1.0833719310587138
dhmix_1362282802315816638,EnthalpyOfMixing,0.1383,0.10591583293601303,0.04185020770073322,0.45787652465520523,0.12229061765790306,0.3290079550640854,0.30598533129040817,0.0374963540021227,0.18359570400108538,0.32825450404822476,0.25515696827445566,0.22897966933970082,-0.03781961255965882,0.2602089116711426,0.30181817496866614,0.21010744076425425,-0.10043540580078769
dhmix_1666683879028583081,EnthalpyOfMixing,0.209,0.059964758830119536,0.17560949785107738,0.1701539254973028,0.09414520309508134,0.11608080048148395,0.018006319555368577,0.1815666066445374,0.28940336156539104,0.23251976788761652,0.06543328344153565,0.04969608795130398,0.06333017928622553,0.20234039378146207,0.22795099204506641,0.057974143470467254,0.07411065784427251
dens_1698159396404241323,Density,1.0442900000000002,1.0381522992889496,1.0485369656850523,1.0480525773193914,1.048179071283529,1.0468109758613813,1.0457029188349747,1.0475963814937173,1.0478954896575312,1.0484063487923307,1.0476909525428648,1.0465839407219093,1.0468398105551096,1.046956008448699,1.0470643969339801,1.047081695851486,1.0473137579476608
dens_8507121971977381,Density,0.7937390000000002,0.7931029797873927,0.8020943060661339,0.8023813481478466,0.8018404743815902,0.8023879858592681,0.8028115544063007,0.8039847751905802,0.8037523333873523,0.8039653766389071,0.8043397605423136,0.8026437660834506,0.8032322052107513,0.8030109031436403,0.8032283646016227,0.803311312058932,0.8023908823987999
dens_499290591626962121,Density,0.8314450000000002,0.8217516364549421,0.8348085661499502,0.836046513386844,0.836956697582236,0.837158141721835,0.8375643090004065,0.8390500336105067,0.8391572849012892,0.8394393427467918,0.8395137752745465,0.8382431185386248,0.8388123488716253,0.8385731374053489,0.8386582606894227,0.8385936520421763,0.8375979461665949
dhmix_820491025608256793,EnthalpyOfMixing,-0.046,-0.24779477461324717,-0.2769879798559458,-0.17728454112469194,-0.16388060659967607,-0.22256385362845066,-0.259885342095302,-0.2503850262388241,-0.23513094347704566,-0.2603424612585741,-0.12784434779312903,-0.19111244486902024,-0.2639475394559554,-0.25493575738431673,-0.2618621211084431,-0.14060239721009538,-0.22396730129768372
dhmix_1374163681483564129,EnthalpyOfMixing,-0.0324,-0.2490799340372618,-0.1021848127337961,-0.17622841247843724,-0.1400409167763641,-0.18482428614242963,-0.22450174129601663,-0.14683479838808466,-0.20545560037901822,-0.25116968067424494,-0.18211038161052073,-0.1715367182131331,-0.2765526867284862,-0.21468356134922573,-0.1501924838335995,-0.18022838497112303,-0.1981582018662067
dens_1904998692863983733,Density,0.7696300000000001,0.7741764376347258,0.7801687781839158,0.7806319024230864,0.7794906975214853,0.779489049805188,0.7796118444051806,0.7805464041075586,0.7802366195069941,0.7802021727632877,0.780679955873826,0.7790820827878533,0.7798005040186929,0.7796669201259774,0.7796937334180304,0.7801816036293455,0.7790011629823042
dhmix_1982853461678580310,EnthalpyOfMixing,-0.0348,-0.25857637174163983,-0.06125662956840472,-0.12141491244339164,-0.1165689808059085,-0.23857017975748818,-0.2113444996881384,-0.07906710674467377,-0.11535511871797155,-0.16144952931847456,-0.14106501467662014,-0.13698084185011794,-0.19897033780641493,-0.21518989301173264,-0.15805092946582278,-0.09456989494235302,-0.17239147979504565
dhmix_13624411991961099,EnthalpyOfMixing,-0.3658,-0.35387805703252617,-0.37983179153820323,-0.12372679942223819,-0.27923009782293207,-0.17625505143531672,-0.2919248303863693,-0.3535511171882355,-0.3045458936512775,-0.43809912105825966,-0.37936353500745845,-0.48910399716586284,-0.2931086434697283,-0.3310391501037717,-0.24076812422233385,-0.18337997582899757,-0.08577875115910594
dhmix_510299013171775812,EnthalpyOfMixing,-0.4892,-0.3049836625474782,-0.2462698650449795,-0.24994577161637466,-0.4696612469736863,-0.2291794457420835,-0.456021984394134,-0.5676365763794848,-0.44425625523821566,-0.49319492887659777,-0.43982578092565916,-0.4592183194211614,-0.39005626999782805,-0.42745438428965343,-0.4169771427675357,-0.47427744252524917,-0.34842330784965014
dhmix_1337006691942958969,EnthalpyOfMixing,-0.5715,-0.30364946410828253,-0.3156474377204894,-0.23714931574385645,-0.2694014887829681,-0.325373917734062,-0.48639321506999167,-0.48229568067207396,-0.4518362849695734,-0.6897976349841031,-0.48985356891964216,-0.6253492076344713,-0.4562284546691693,-0.3855336682652357,-0.5667984969853812,-0.3875316484477018,-0.3234025730796759
dens_1448062547628404156,Density,0.91866,0.9098348142475766,0.9145221487081607,0.9142175157683085,0.913943303386472,0.9144348563758009,0.9147639154780016,0.9149488279187805,0.9146991840356228,0.914859787973652,0.9145710162577817,0.9140349159928232,0.9147386291619973,0.9149920802168289,0.9143389784708071,0.9153174743385658,0.9144427526554059
dens_2171966897328079405,Density,0.9459860000000002,0.9438120934420061,0.9483111789975224,0.9476213406506414,0.9486480877821408,0.9470465885307572,0.9489812503355551,0.9477863741423667,0.9491413931885448,0.9491484015467319,0.9490792836626133,0.9477384564763065,0.9486001678953009,0.9490219527122787,0.9486719065075402,0.9493571860916519,0.948297740609831
dens_2201621104799327758,Density,0.9734540000000002,0.9821223823218057,0.9840447176615544,0.9831757152832766,0.984846475209341,0.9841704274933796,0.9850522481777474,0.9837269322272408,0.9840357896264342,0.985407693886959,0.9855407770899763,0.9849727451418105,0.9836126905332948,0.9847649465054915,0.9847217165976083,0.9848492449941917,0.9847127923057037
dens_15008167137789802,Density,0.9218000000000002,0.8976364374195999,0.9086776068911202,0.9116804142367603,0.9103737108249946,0.9088281878493552,0.9107388576987653,0.9094713764784624,0.9102144397297908,0.9087316958804982,0.9077540355963633,0.9096871995597761,0.9097774720690145,0.9095710710484528,0.9075434200273816,0.9084289389721503,0.9083686018537304
dens_550868133232739009,Density,0.8963000000000002,0.8729505580870407,0.8849290051053994,0.8873818421513181,0.8866702439882492,0.8854187440195753,0.8863432227139763,0.8867645788800613,0.8852275807655042,0.886728537239835,0.8863201051082931,0.8875064154820116,0.886334661383013,0.8867630848453214,0.8850719752329304,0.8863914366159878,0.8858639352710512
dhmix_1315230298567753558,EnthalpyOfMixing,0.404,0.6045153764671838,0.7199073976884733,0.7247491880151173,0.738677861968327,0.6334774853476333,0.6846793039374717,0.6834543700410691,0.696835331982868,0.6657367734504902,0.6600541135690676,0.6732926295006436,0.657620113095625,0.7396966298409211,0.7104948805425764,0.6805159611946436,0.653363924870078
dhmix_1929975181819720491,EnthalpyOfMixing,0.571,0.8782065424805765,0.9340499224681551,0.9503120055044008,0.9006947201172366,0.9743513747888741,0.9667153684962457,0.9299606911148715,0.9954826528709404,0.9822017246428203,0.8237573776557454,0.9423769612737942,0.9151607057650963,0.941243080716248,0.9473221591131846,1.011700433042975,0.9013149755349161
dhmix_1976787548784045784,EnthalpyOfMixing,0.467,0.7917029983948609,0.7757660795115271,0.782009055626375,0.8006155674388751,0.8072691609657952,0.8342794551412709,0.8231974825226587,0.7930907882668095,0.8382636025540577,0.7244041765477292,0.8014608278768378,0.761189982407501,0.7707232669030049,0.7755934153449289,0.8097174503889875,0.8315229951088838
dens_2008819185276371643,Density,0.9086000000000002,0.8850050147209978,0.8966628182117745,0.8994042511033696,0.8990781574311454,0.8972464096822964,0.8989693381009471,0.8971708415290165,0.8977713009665214,0.8981214708730453,0.897691166938972,0.8984934204333548,0.8986211000992349,0.8988263177054947,0.8965686261806673,0.8977077017114573,0.8967005967926284
dens_16755306936326197,Density,0.9597930000000002,0.9625249904982036,0.9649509058488398,0.9637236672058668,0.9641330578977855,0.9633550556046381,0.9635015340848897,0.9633331891358807,0.9647698748202533,0.963401178746521,0.9638853298761285,0.962419148208925,0.9634595279918569,0.9630734248573121,0.9645813281488608,0.9644133453854392,0.9624478805622491
dens_238666738854407136,Density,0.9748990000000002,0.9821225286600334,0.9847695168702952,0.9827616145728355,0.9839056875459755,0.9830123717409229,0.9826158662525171,0.981986844812236,0.9845869772872635,0.982871986514222,0.9827241244914753,0.982802541723524,0.9818593376950757,0.9811490703670576,0.9831940822453439,0.9833179715851529,0.9816672231869915
dhmix_1909144841681931250,EnthalpyOfMixing,-1.4976,-1.714523588343269,-1.6790021194133402,-1.6077099050232917,-1.7175348566439084,-1.7565208022988514,-1.5424192577692324,-1.7173447040202277,-1.7406257773437162,-1.7835251095194522,-1.6710992427728044,-1.7343382510839547,-1.4187466418619081,-1.7196625382409465,-1.7903302526073688,-1.7719303898795005,-1.7249806258954195
dens_1945534954282706534,Density,0.9854410000000002,0.9984423497552745,1.0004317105596203,0.9971722603471774,0.9992138296140756,0.9984415848381532,0.9990112966842413,0.9977668433491845,0.9990709287209284,0.9992379228599328,0.9981900601668194,0.9976609891738881,0.9970719463837601,0.9987634665743421,0.9988710400229126,0.9987228044702247,0.9970843518301402
dhmix_2038606904928978856,EnthalpyOfMixing,-0.8656,-0.9771623585577416,-0.8112059909981895,-0.876066935804964,-0.8913618234611818,-1.0615036247086849,-0.8638383618383898,-0.9781904162299355,-0.9307379026648377,-0.9172657039425403,-0.8080885936996864,-0.8069594679176149,-0.6999672607762619,-0.915118165393956,-0.8704862215519782,-1.0963386836372422,-0.9159333502056697
dhmix_2125558080831870503,EnthalpyOfMixing,-1.2462,-1.5797025516320886,-1.5235494706540251,-1.4246012018006695,-1.5211095846486558,-1.4429760274843986,-1.4878040893418571,-1.6234094672817676,-1.4730463643835776,-1.5273688028471284,-1.48017671241211,-1.4876018447660613,-1.4102335043430827,-1.3682637367335104,-1.6470098396899004,-1.6215839314520153,-1.5263498301612586
dens_19028061622240549,Density,0.8506500000000001,0.8363275482407087,0.8439174054981731,0.8450351584211748,0.8443353048165207,0.8421732570169638,0.8427014558909313,0.8426272442829866,0.8434335022086118,0.8447625709769684,0.8406440330817203,0.8409739220971238,0.8414119857381581,0.8447453353702952,0.8423215234427994,0.8428020443016758,0.8425897286303813
dens_186649390549115907,Density,0.8684000000000002,0.8606009492290119,0.8703870997728699,0.871949930700642,0.8699502442465807,0.8684210605094943,0.8710302049950893,0.8699432483364306,0.8696500391729602,0.8711939012827535,0.8668833348137986,0.8684187874929993,0.8687591768123493,0.8712046225800102,0.8680016033772752,0.8691150662277934,0.8694230227128692
dhmix_1453612193040378117,EnthalpyOfMixing,-0.8673,-1.5306839363196332,-1.6616187496194925,-1.4529076081471288,-1.5191814837824325,-1.8815947770279138,-1.6663937988106596,-1.7204933098814195,-1.4731230251719438,-1.6058597660523048,-1.5703955646768009,-1.4863132582550236,-1.2604472648022664,-1.364212853197344,-1.6357876374011937,-1.5853469667617475,-1.5787632308935002
dens_1978392691277508278,Density,0.8766100000000002,0.8767387200519082,0.8854452467722653,0.8878721402576104,0.8871510585767046,0.8854608335583929,0.8861264591256278,0.8855693866534974,0.8867022569196887,0.8873289041270614,0.8840331682551535,0.8853202123022065,0.8850687912598852,0.8886630963433303,0.8846773985815689,0.8854722556607235,0.8863377013139683
dhmix_2113387918969192804,EnthalpyOfMixing,-0.8057,-1.354720141321529,-1.4322672145565676,-1.1986518361391134,-1.2831574021166148,-1.3824894269714676,-1.3373000598376592,-1.3931009027358385,-1.2732324189059554,-1.3124923872333198,-1.3029326568255186,-1.2530573443955575,-1.188261626150691,-1.2148867743355964,-1.2724002626174027,-1.232037022797222,-1.2368862620449548
dhmix_2220842061395014218,EnthalpyOfMixing,-0.5322,-0.8742628292863088,-1.1872467835932525,-0.8504026431746752,-1.0268211631412356,-1.2334717785247307,-1.0319207656139895,-1.2262206565126235,-1.1425696514449868,-1.0487109847843499,-0.990380479785486,-0.98532236480753,-0.7218407852536757,-0.7999491681203352,-0.9108599236041641,-0.9654533721709981,-1.0979488197038734
dhmix_21994921667950318,EnthalpyOfMixing,0.595,0.8001221507869118,0.7583463880797012,0.733906020256903,0.76757924463341,0.7923531475197692,0.7849919942353907,0.812608222767075,0.6185797218080893,0.6063813272844243,0.8149480554108663,0.6318587167634817,0.6182725494657433,0.6376522139541763,0.5856622553352437,0.5034307442156702,0.5556017760708158
dens_62854823056490751,Density,0.7704980000000002,0.7582591050132377,0.7654775464984305,0.7649886484609739,0.7662507583437149,0.7655409246744892,0.7652653391365476,0.7660732560346694,0.7660882760979538,0.7672340018188764,0.766901825632009,0.7659128886759942,0.7665905065107395,0.765970716688604,0.7662812058666683,0.7667793261649035,0.7670107486954558
dens_294296714501123310,Density,0.7176450000000002,0.6972000747442171,0.7076200818332274,0.7090348885894895,0.7094877429897897,0.7090116503435835,0.7086900015950559,0.7102580967028339,0.7096845699039578,0.7109914127305599,0.7106927481700982,0.7099655925764176,0.709700386324102,0.7097645605418347,0.7110543638579345,0.7105646179327014,0.7091948062820446
dhmix_829065315899278784,EnthalpyOfMixing,0.682,0.8757851519360429,0.8477246518440893,0.7663972537043122,0.7786366732734677,0.822199878688437,0.8507789128602923,0.7467546503447409,0.8022434516857828,0.6940923643836641,0.8182210008892952,0.7708398523043769,0.6841433572830624,0.7066177854664204,0.6912959607391969,0.6600683604896318,0.6562626721342752
dens_2024397702416079279,Density,0.6899770000000002,0.6673524024914661,0.6777858637341324,0.6800754854350994,0.6799906815115078,0.6805896595046773,0.6808837761347313,0.6812033387936343,0.6807083501134307,0.6817806579709828,0.6816616200861902,0.6805490388449901,0.6817712804161007,0.6808380509194649,0.6810750213480167,0.6824183742395937,0.6807132703580678
dhmix_2167083041249157622,EnthalpyOfMixing,0.192,0.3320237906893375,0.33784239291335183,0.29735582006745886,0.37042383053689676,0.3403232291654952,0.345260507509245,0.26241098720284484,0.30173826390162617,0.2111681128560825,0.28071498606459144,0.1343369788269726,0.2498562797639643,0.27518774368185817,0.18711247040580758,0.2167784542495177,0.20164178829105595
dhmix_22428169890990447,EnthalpyOfMixing,0.876,0.6157760149840072,0.6822187002807425,0.8131577980441591,0.7746269774422245,0.8098391811808057,0.8168082415152043,0.829338972956279,0.9290691482347171,0.8087275334655999,0.8482879991719869,0.8728369257762125,0.9750635432647528,1.047525013906224,1.000462573675307,0.9288218455646557,0.9790187459588253
dhmix_57626661746168078,EnthalpyOfMixing,1.0,0.7342160592850746,0.7032582093045505,0.8999687183896299,0.8558913121186151,0.9397982264637221,0.9217948354710188,1.0355200927695591,1.0097183132535008,1.031420972991782,1.000404244339876,1.021951931594657,1.0630496940780745,1.1387018820382195,1.1143047967869393,1.1412702552343035,1.0601327777417282
dhmix_287041928444283276,EnthalpyOfMixing,1.109,0.85807002630537,0.8482938189517597,1.0750144509401025,0.9492753488761707,1.028882860712372,0.9949147109448688,1.1841569790063033,1.0736129697714887,1.1078160855014119,1.2025102585210732,1.178226720522872,1.3231270396522348,1.2513231269339826,1.2044307498861144,1.281642478725729,1.2123734076824064
dens_618487453946854895,Density,0.9005900000000002,0.904386265502022,0.913721018403451,0.9141119500491458,0.9150116585440153,0.9162408290719343,0.9155747010544301,0.9153236206417161,0.9154051866467842,0.9162046057864368,0.9160892801125585,0.9155555468682445,0.9150793524339731,0.9154635378282214,0.9160779836672881,0.9161597408803993,0.9155640721620302
dens_1408969463542558504,Density,0.9274800000000002,0.9338792785632861,0.9431142010890788,0.9442962940196854,0.9458341800878101,0.94689587881268,0.9458699560660146,0.9457663437252933,0.9462223522106076,0.9481266322992041,0.9464589583537872,0.946859917015273,0.9468119651592536,0.9465388494722671,0.9463849702733337,0.9472389681194805,0.9473299792541432
dens_2053919413592536040,Density,0.8499000000000002,0.8514932262421635,0.8577970450090381,0.8576419705743962,0.8587327357002307,0.8590417116516403,0.8578503709016393,0.8579266588562126,0.8586675656274524,0.8607385705872855,0.8590482652233888,0.8589920108934563,0.8586751384438044,0.858890417082336,0.8593432396572557,0.8597992730781457,0.8594269705637503
dhmix_24700325920498635,EnthalpyOfMixing,0.448,0.7845905078369668,0.49538473649550596,0.6936463862347146,0.7393300622359469,0.8745491532159768,0.5631824118966939,0.8307824390282388,0.40655962061355133,0.7329345245139045,0.6112270426802215,0.758661946781169,0.8834657169180495,0.7215148519877559,0.40653406705980366,0.49174179365974346,0.675756861282288
dhmix_252628078473967793,EnthalpyOfMixing,0.9727,1.1235037090163686,0.9719106284402201,1.085281600760183,1.0292049461335537,0.9725047702736731,0.9820504412228601,0.9055734637309669,0.9119638254290194,1.008696445011985,1.1412219617967807,0.9516320304108064,1.0854249729393217,1.0864246279531784,0.8996133718759154,0.9388817893218899,0.76859356507115
