FF,stat,n,mle,stderr,mean,low,high,group
Sage 2.2.1,R2,148,0.7406585390065067,0.05724411948524383,0.7409773325138316,0.6232127078298615,0.8392302606449199,b2
Sage 2.2.1,rho,148,0.8606152096067714,0.03391610688103969,0.8600783191001397,0.7851387169343698,0.9192431031516515,b2
smee-v2,RMSE,148,0.37558538175636436,0.04660837324490521,0.37009824453642415,0.2833334277043237,0.46377572629823816,b2
smee-v2,MUE,148,0.2218895822524021,0.02486961067731231,0.22049856816952207,0.17420867690443606,0.2730638753416498,b2
smee-v2,R2,148,0.6690082720498969,0.06411533696477272,0.6731387567405978,0.546248758653383,0.7920865415345152,b2
smee-v2,rho,148,0.8179292585852997,0.03910718715196588,0.8202112840654666,0.7372443283216716,0.8965005838449817,b2
v1-k100,RMSE,148,0.3930933217999918,0.04676024970966452,0.3884832876646163,0.29297374879292554,0.4733041774965562,b2
v1-k100,MUE,148,0.21482104926468723,0.026533176656606698,0.21260302015955523,0.16433670797077615,0.26957575733764183,b2
v1-k100,R2,148,0.6985591825939599,0.05813865671697817,0.70029485202869,0.5782628355604073,0.811639534684066,b2
v1-k100,rho,148,0.8357985299065556,0.036684263269877185,0.8355079871761519,0.7630623884967647,0.9031951745425303,b2
v3-k100,RMSE,148,0.4155646920009807,0.05196375824365711,0.41251016510797195,0.31554738899100837,0.5100543835534884,b2
v3-k100,MUE,148,0.22607083595892763,0.02802583766038877,0.22580500441781567,0.17738801221535197,0.2805099663863695,b2
v3-k100,R2,148,0.6776236849315487,0.06158328585444533,0.6822751460367772,0.5628628799518799,0.7980858154657359,b2
v3-k100,rho,148,0.8231790114741442,0.04098874527196309,0.8238149862217659,0.7382009692083267,0.8992903471084099,b2
Sage 2.0.0,RMSE,384,0.2811888086882029,0.0116735164538633,0.2806716879620435,0.25813879364274145,0.3037942778298277,b3
Sage 2.0.0,MUE,384,0.21506153155376373,0.009434466085394019,0.21511234435380494,0.19767514861631677,0.2352981127655914,b3
Sage 2.0.0,R2,384,0.8213078096200185,0.017966995515167696,0.8208752327312068,0.7819782094656312,0.8549978050857799,b3
Sage 2.0.0,rho,384,0.9062603431796066,0.010821303968556257,0.9056788528251779,0.8821777334366836,0.9253010116164141,b3
Sage 2.2.1,RMSE,384,0.2687864681509743,0.01102386012323218,0.26853315484004,0.24623212120813975,0.28997888488437856,b3
Sage 2.2.1,MUE,384,0.20699214631983062,0.008951592196701545,0.20698758143941254,0.19028602061968766,0.22506288963756224,b3
Sage 2.2.1,R2,384,0.8357216197556795,0.016175642661061015,0.8358472057808304,0.8039755500764304,0.8650903891018671,b3
Sage 2.2.1,rho,384,0.9141781116148424,0.009085154489193234,0.9140689427903228,0.8962831273777281,0.9299261990884853,b3
smee-v2,RMSE,384,0.27411175543861566,0.012803891013192908,0.2734542721806805,0.2491692578648122,0.2978635499354524,b3
smee-v2,MUE,384,0.20998687779096079,0.009097252818828725,0.2101257518266897,0.19196860229243962,0.22858201415101273,b3
smee-v2,R2,384,0.8269328172238304,0.01866503210717139,0.827069260625683,0.7904342500938634,0.8619871785224584,b3
smee-v2,rho,384,0.9093584646462751,0.01023180663200114,0.9091448437155989,0.8863392508885148,0.9264482896857194,b3
v1-k100,RMSE,384,0.24467484606667358,0.010922642010679273,0.24394246693739893,0.22326116984080085,0.2644446078193812,b3
v1-k100,MUE,384,0.1842912271653391,0.00824799566724196,0.18408382167580495,0.16798153113587508,0.20046172741877485,b3
v1-k100,R2,384,0.8761882127120293,0.0147025932925554,0.8759570266567082,0.8444268616267667,0.90192335378042,b3
v1-k100,rho,384,0.9360492576312571,0.00790818662097435,0.935512312871957,0.9176792088005878,0.9493969861891677,b3
v3-k100,RMSE,384,0.24341083531601107,0.010404698607215794,0.2434410371954359,0.22181449841057854,0.26326856364536366,b3
v3-k100,MUE,384,0.18484909957010856,0.007859966909867745,0.18504300043420535,0.17016728410332752,0.20093454191247828,b3
v3-k100,R2,384,0.8763664096482705,0.013746176396972561,0.8760723058840272,0.8471417445053717,0.9005561402630248,b3
v3-k100,rho,384,0.9361444384539558,0.007312457987859878,0.9358003300588289,0.9207921409917834,0.9490723573296427,b3
Sage 2.0.0,RMSE,15,0.9033847574219462,0.2595079023652939,0.8693312023236907,0.2885817646464685,1.3471438960135944,b4
Sage 2.0.0,MUE,15,0.5465610478770465,0.18797219878829038,0.545982888032529,0.22965960142830952,0.9884045398428442,b4
Sage 2.0.0,R2,15,0.8245091438592247,0.06764373678996044,0.8331192770991644,0.6909275399626339,0.9474815859411295,b4
Sage 2.0.0,rho,15,0.9080248586130362,0.03857650126987138,0.9105218655628988,0.8287865193811802,0.9725159470176566,b4
Sage 2.2.1,RMSE,15,0.9081344707593253,0.2603407940255701,0.8621079288665631,0.2521575959507848,1.3592052850272425,b4
Sage 2.2.1,MUE,15,0.5374182602347101,0.18315117384770557,0.5369370412405683,0.21719176863188056,0.929586560324061,b4
Sage 2.2.1,R2,15,0.8379777462925376,0.06166369970701579,0.8451214444360943,0.7160023161941408,0.9478587337100607,b4
Sage 2.2.1,rho,15,0.9154112443555289,0.03448319133493158,0.9202778063797877,0.8432210324639794,0.9737777708931695,b4
smee-v2,RMSE,15,0.8880230688040275,0.25101367275873926,0.8701788787839403,0.4419708030868957,1.3287796963610081,b4
smee-v2,MUE,15,0.5285765717366062,0.18728065447618492,0.5278014097051448,0.19688686260860536,0.9410044640424958,b4
smee-v2,R2,15,0.8249234833877159,0.06518996098351311,0.8339679760347795,0.7013859051739972,0.9492295661809321,b4
smee-v2,rho,15,0.9082529842437712,0.03644760246388752,0.9117621959567604,0.8343894777926966,0.9703417899885838,b4
v1-k100,RMSE,15,0.8900126601202667,0.2770688535594527,0.8442063453849905,0.07277284992646346,1.3503216565733265,b4
v1-k100,MUE,15,0.4322825731273588,0.1951504971916434,0.4365171496276947,0.06630793758493371,0.8542927376546613,b4
v1-k100,R2,15,0.8448100228546218,0.05890662470002032,0.857504436772633,0.7360174900999091,0.980808075181078,b4
v1-k100,rho,15,0.9191354757894082,0.032059111187847024,0.9245037267460772,0.8584594340824154,0.9889261873002598,b4
v3-k100,RMSE,15,0.8707534064613145,0.2790393567850553,0.829978106212438,0.06666278745341166,1.3280951168937345,b4
v3-k100,MUE,15,0.4227154340197918,0.19969988771275007,0.4305349746535917,0.06321193997848053,0.8578433737938091,b4
v3-k100,R2,15,0.860941253575149,0.05192825477907819,0.8709780554390931,0.7605922608674538,0.9801725129603313,b4
v3-k100,rho,15,0.9278692006824825,0.027548481433945254,0.9344179977273166,0.8813103009571911,0.9906549743828352,b4
Sage 2.0.0,RMSE,211,0.32733394314687403,0.05345442026450355,0.32167795585583014,0.22718594391830255,0.4297295868199635,b5
Sage 2.0.0,MUE,211,0.18856199523221776,0.017980007263990228,0.1885960391132339,0.15631299472377658,0.22833969448035513,b5
Sage 2.0.0,R2,211,0.7983435187067708,0.04955069213886575,0.8021708607721223,0.7011016944803197,0.8917985485373993,b5
Sage 2.0.0,rho,211,0.8935007099643342,0.027638765363348295,0.8952511317771404,0.8372795703649012,0.9451255148503568,b5
Sage 2.2.1,RMSE,211,0.3237687994177906,0.05626242750692755,0.31896722967760405,0.21783755837659421,0.428817212818654,b5
Sage 2.2.1,MUE,211,0.18997618799882265,0.01823475371663866,0.18985359819249722,0.15828059244968243,0.22758594779335747,b5
Sage 2.2.1,R2,211,0.8035465807748162,0.05348877502025468,0.8067038965527447,0.6957191781809231,0.9037099046111613,b5
Sage 2.2.1,rho,211,0.8964075974548712,0.028502898059769244,0.8995257338462996,0.842776202995499,0.9481780064570167,b5
smee-v2,RMSE,211,0.3712534399876259,0.049274133304958244,0.36797426652918513,0.2784991264827255,0.4667993456132449,b5
smee-v2,MUE,211,0.2158540892328738,0.02069364810303003,0.2158781640094815,0.17922938791891452,0.25856419043332235,b5
smee-v2,R2,211,0.7430005875854815,0.05310733487933211,0.7445146875220494,0.6311859034738689,0.8419758401401202,b5
smee-v2,rho,211,0.8619748184172678,0.03178587082845539,0.8623857215820045,0.7958669637463145,0.9182382895550422,b5
v1-k100,RMSE,211,0.33289091689726147,0.05282643904607356,0.3299604729661775,0.23600550855720143,0.44195294411554964,b5
v1-k100,MUE,211,0.19525928928882036,0.01880335679590616,0.1949959007151098,0.1625819849582369,0.23605857439091016,b5
v1-k100,R2,211,0.8114351284905943,0.050054938034865826,0.8165463626013978,0.7071164275048522,0.8987319004569204,b5
v1-k100,rho,211,0.900796940764451,0.028256183787357825,0.9015627090234065,0.8381171313647375,0.9483208274843599,b5
v3-k100,RMSE,211,0.3333390882378681,0.05113285622984106,0.331191275317835,0.23277372790424353,0.4307682803286685,b5
v3-k100,MUE,211,0.1989112172188326,0.018464149029696984,0.19829206019913334,0.16375292381080284,0.2373100920270061,b5
v3-k100,R2,211,0.812310117468229,0.047666668889820484,0.8163650109872367,0.7174771513097499,0.899887338415466,b5
v3-k100,rho,211,0.9012824848338222,0.027828388619031703,0.9021353057091674,0.8405526347276726,0.9500658661124912,b5
Sage 2.0.0,RMSE,18,0.8060384481939813,0.25436838015759083,0.7611388450728039,0.130711174288039,1.2220784478030442,b6
Sage 2.0.0,MUE,18,0.40314167696003717,0.16264006515650603,0.39975533472869806,0.11902445815891705,0.7454906040257955,b6
Sage 2.0.0,R2,18,0.7521041886165993,0.07100167073132518,0.7804893727371062,0.6397985071686868,0.9418011388806741,b6
Sage 2.0.0,rho,18,0.8672394067479866,0.0390130068313795,0.8814076023775015,0.798794435604886,0.9665226736183754,b6
Sage 2.2.1,RMSE,18,0.8198163824160846,0.25618908243020305,0.7876156053659711,0.17161505230694077,1.2674355816324532,b6
Sage 2.2.1,MUE,18,0.434674573713013,0.15929154380732147,0.4329575036983002,0.14801489564974124,0.7616223227997148,b6
Sage 2.2.1,R2,18,0.7593096770530959,0.06818535160598879,0.7805446280945533,0.6457815031288826,0.9336476125847029,b6
Sage 2.2.1,rho,18,0.8713837713964474,0.03824399688914901,0.8823601345599181,0.802329750951705,0.9597471035607203,b6
smee-v2,RMSE,18,0.79517905830884,0.24800337416076182,0.7487751670857051,0.11519599299668336,1.1987898808894908,b6
smee-v2,MUE,18,0.3850771066262,0.15613280192509407,0.3781608003652949,0.08990977897670296,0.7097296573678293,b6
smee-v2,R2,18,0.7254315503149219,0.07338415436090266,0.7606926503437981,0.630904929639767,0.9543132107453645,b6
smee-v2,rho,18,0.8517226956673877,0.04096854003802934,0.8713927565860714,0.7964987602921342,0.9743784013211458,b6
v1-k100,RMSE,18,0.8122471315358102,0.26520488406566817,0.7692772443142301,0.05832020312425994,1.2331075540041372,b6
v1-k100,MUE,18,0.36093072457248376,0.17166431149038686,0.35594236989910766,0.04603221136441324,0.7218651810178254,b6
v1-k100,R2,18,0.7038121026962748,0.07958510729079726,0.742893716062754,0.6070065976332059,0.9630247536943867,b6
v1-k100,rho,18,0.8389351004078178,0.04820707498687599,0.8621191286672278,0.7849457610234061,0.9839339664102202,b6
v3-k100,RMSE,18,0.7957542617135459,0.2604853445367958,0.7422333518455152,0.06860998968142906,1.2054444638897848,b6
v3-k100,MUE,18,0.365685700011145,0.16443531082226417,0.3690967856494993,0.06212527060624969,0.7197675333495622,b6
v3-k100,R2,18,0.7095638937915657,0.08113168553522934,0.7525980261356905,0.6048230893034527,0.9647253274126177,b6
v3-k100,rho,18,0.8423561561427362,0.04444215081464487,0.8649581376426309,0.7827500861357665,0.9725599740939103,b6
Sage 2.0.0,RMSE,111,0.9316389979862254,0.07281374918672513,0.9277094169975038,0.7857051819850427,1.0767529544189527,b7
Sage 2.0.0,MUE,111,0.6687129741910717,0.06210271066043127,0.6690735690352118,0.5578361661224874,0.80285664569576,b7
Sage 2.0.0,R2,111,0.817346553463184,0.03669497653354753,0.8135934197971507,0.7360153562731486,0.8766516652036036,b7
Sage 2.0.0,rho,111,0.9040722058902068,0.019957255584700143,0.901555241947028,0.8549462628554936,0.9333669378457946,b7
Sage 2.2.1,RMSE,111,0.7693872564449061,0.05890138299514985,0.7696751161147612,0.64833999143097,0.881318074017242,b7
Sage 2.2.1,MUE,111,0.588381947038139,0.046486903527626154,0.5890036935222017,0.5052466546772322,0.6821587049825765,b7
Sage 2.2.1,R2,111,0.8480822447900895,0.03066482984075503,0.8450854684158358,0.777130824180058,0.8954665746429253,b7
Sage 2.2.1,rho,111,0.9209138096424068,0.0168792549025004,0.9192330811435994,0.8809876251522207,0.9466442227652617,b7
smee-v2,RMSE,111,0.8344764813029321,0.07025763374096332,0.8326944419437274,0.6980953763458813,0.979809701010936,b7
smee-v2,MUE,111,0.6218095973170092,0.05415511987991158,0.6219793987126186,0.525028767359701,0.7356865591105141,b7
smee-v2,R2,111,0.7925907295885701,0.046435422880012484,0.7875742110734051,0.6875682164689045,0.8675121364530557,b7
smee-v2,rho,111,0.8902756480936512,0.025672019177503537,0.8880966157989139,0.8294492296740128,0.9299362815469082,b7
v1-k100,RMSE,111,0.708535586408893,0.049101363342492724,0.704947904612541,0.6079525689880553,0.7972012825455739,b7
v1-k100,MUE,111,0.5344563614918348,0.04338062244762562,0.5362683841399901,0.4515745217617723,0.6234469658501459,b7
v1-k100,R2,111,0.8495729910369528,0.02638438885151006,0.8481118432278372,0.7900084395576807,0.8925810111895705,b7
v1-k100,rho,111,0.9217228385132663,0.01410419417285574,0.9216102346938917,0.8908873531775504,0.9455979895828981,b7
v3-k100,RMSE,111,0.7307122761850802,0.05700545669885513,0.7266647838548576,0.6174788784278353,0.8360982793005561,b7
v3-k100,MUE,111,0.5569848560980363,0.04627324117417269,0.5576931352329682,0.4690208608960445,0.6506721438596587,b7
v3-k100,R2,111,0.8365689742173275,0.026375500950262237,0.8370464297396386,0.7807796301886345,0.8867437208089809,b7
v3-k100,rho,111,0.9146414457137441,0.014880638283126236,0.9134737562351645,0.8818013365892674,0.9388427538854265,b7
Sage 2.0.0,RMSE,45,0.6059479281942092,0.1339782689394208,0.5876316552769838,0.3436816179984939,0.8603770621453453,b8
Sage 2.0.0,MUE,45,0.3694317370575453,0.07577080343337358,0.368643791957454,0.241019921252701,0.5356259300905339,b8
Sage 2.0.0,R2,45,0.7608109502491991,0.09883517227021928,0.7596833277154078,0.5585335790540171,0.9315331007215665,b8
Sage 2.0.0,rho,45,0.8722447765674491,0.0580318173056279,0.872067880563588,0.7375669966377008,0.9669203855758168,b8
Sage 2.2.1,RMSE,45,0.6027956765020599,0.12977024430683362,0.5868635624792462,0.33549657534101457,0.839646749916929,b8
Sage 2.2.1,MUE,45,0.3803688170461867,0.07136210392995355,0.38102688192418477,0.26356166939561176,0.5355486348282505,b8
Sage 2.2.1,R2,45,0.7493779875402741,0.10953548399072723,0.7545882538324631,0.5271164839895177,0.9402431324888288,b8
Sage 2.2.1,rho,45,0.8656662102336409,0.06361305488806386,0.8663675589469205,0.7419076647660238,0.9744480866401511,b8
smee-v2,RMSE,45,0.6409243592782016,0.11309374829372244,0.6311710520601821,0.4273693253752723,0.8674067776355866,b8
smee-v2,MUE,45,0.4361064891924626,0.06704992579366012,0.43291769861790774,0.31361319170924007,0.5690355069700245,b8
smee-v2,R2,45,0.7737154200740323,0.08921988639199964,0.7727473248402498,0.5833271971124089,0.9183521564160881,b8
smee-v2,rho,45,0.8796109481322025,0.0503573512374519,0.8768603688236578,0.7687076711582266,0.9578148556992675,b8
v1-k100,RMSE,45,0.6012587430014403,0.13770542719508094,0.5848349310275216,0.3202085491547493,0.8621070254653592,b8
v1-k100,MUE,45,0.3527210793028321,0.07171500173471791,0.3559108481465662,0.23135674035194317,0.5091162105894478,b8
v1-k100,R2,45,0.7608753901859915,0.0947719792453921,0.7646197585179316,0.572377160433236,0.933924075884902,b8
v1-k100,rho,45,0.8722817149212693,0.056868650879926055,0.8731593614810907,0.7519798777127717,0.9677441698361051,b8
v3-k100,RMSE,45,0.6032011553789088,0.1307679730421278,0.5930940847416232,0.3392919304866639,0.8552240733616896,b8
v3-k100,MUE,45,0.3702701722820519,0.0721011038557052,0.369142867856774,0.24733623328422039,0.5248783800430412,b8
v3-k100,R2,45,0.7604502800886226,0.09926625959410329,0.7695939214529889,0.5603973676930074,0.9475621294098613,b8
v3-k100,rho,45,0.8720380038098238,0.055900316591467984,0.8755661639890127,0.7461309979709908,0.9663643042241609,b8
Sage 2.0.0,RMSE,84,0.3467613409940301,0.01684021371753434,0.3458961589090008,0.3149945954957105,0.37891845347466274,b9
Sage 2.0.0,MUE,84,0.3110001149742055,0.01635747030339955,0.3118337505258388,0.27910347389761186,0.34308009239462656,b9
Sage 2.0.0,R2,84,0.7441730859349466,0.04733538697920948,0.7399739824577466,0.6397508161186496,0.8235482905436075,b9
Sage 2.0.0,rho,84,0.8626546736295739,0.028034620546534182,0.8595812610885244,0.8017520169979038,0.9107251919535889,b9
Sage 2.2.1,RMSE,84,0.3549456744220223,0.02068449137081849,0.3540950565446352,0.3128918737018517,0.3948007190401174,b9
Sage 2.2.1,MUE,84,0.31199007431489933,0.017940282509813135,0.3110366256791061,0.27647525146280755,0.34648518022626906,b9
Sage 2.2.1,R2,84,0.7056629507705375,0.06158489630899559,0.7034982444791205,0.5696547454190013,0.8201864797011634,b9
Sage 2.2.1,rho,84,0.8400374698610403,0.03646445667268161,0.8372758092392674,0.7594246093676279,0.9017557452269477,b9
smee-v2,RMSE,84,0.3352749607028064,0.0182586336225181,0.3333570609940748,0.29938184878989876,0.37019049107034374,b9
smee-v2,MUE,84,0.2935089296183475,0.017787439522412445,0.2937990952746732,0.25757066054996475,0.32736793711501255,b9
smee-v2,R2,84,0.7326155730724133,0.061151966039726904,0.7277895490600138,0.5975489942319259,0.8352713498401607,b9
smee-v2,rho,84,0.8559296542779755,0.03406726076769319,0.8539144354790674,0.7809354919977718,0.9118811760495661,b9
v1-k100,RMSE,84,0.388029779293531,0.02080985061192209,0.3874336828405012,0.3460914668197739,0.42908886502654353,b9
v1-k100,MUE,84,0.33765687084984475,0.020902204817062946,0.3364948523998737,0.2961550790898721,0.37820762852333967,b9
v1-k100,R2,84,0.6899699997239627,0.06630037313204806,0.6893945507413418,0.5467713163435921,0.8092698749016987,b9
v1-k100,rho,84,0.8306443280514014,0.04266125420216491,0.8281726009843634,0.7354567344147527,0.9004961409258947,b9
v3-k100,RMSE,84,0.3870654089688883,0.01940437131907831,0.38744286588219123,0.34930113352285797,0.42564434658734784,b9
v3-k100,MUE,84,0.34684867497438737,0.01849535391369867,0.34601913843263366,0.3121628757965727,0.3848213543080367,b9
v3-k100,R2,84,0.697548931181306,0.06214599197824598,0.6979648939598858,0.566169346894099,0.814193733627479,b9
v3-k100,rho,84,0.8351939482427456,0.039073988244712324,0.8314830998972781,0.7505680707384088,0.9000983485092213,b9
Sage 2.0.0,RMSE,84,0.3467613409940301,0.016634653008546683,0.3452540773311335,0.3124110498908208,0.3765098368423481,b10
Sage 2.0.0,MUE,84,0.3110001149742055,0.016678251342444522,0.31032716008252165,0.27799550836150044,0.34149967650789936,b10
Sage 2.0.0,R2,84,0.7441730859349466,0.045181856735664876,0.7426814211515637,0.6496923334801964,0.8229550481526561,b10
Sage 2.0.0,rho,84,0.8626546736295739,0.02754873041083164,0.8600153515775882,0.8021509167744029,0.9085604439627816,b10
Sage 2.2.1,RMSE,84,0.3549456744220223,0.01977940772824968,0.35500420449070347,0.31711382520606296,0.39541132628566517,b10
Sage 2.2.1,MUE,84,0.31199007431489933,0.01880571468087636,0.31241711696362723,0.2765669673988344,0.35062869129638685,b10
Sage 2.2.1,R2,84,0.7056629507705375,0.061200633750215575,0.7021586639408988,0.5789529813152472,0.8113476998787711,b10
Sage 2.2.1,rho,84,0.8400374698610403,0.035657408974067335,0.8386050776415905,0.7610775552267459,0.9013438011221885,b10
smee-v2,RMSE,84,0.3352749607028064,0.017996832834421776,0.33449683742302283,0.29814179694416065,0.3687760260839168,b10
smee-v2,MUE,84,0.2935089296183475,0.01756962350552505,0.2929170012822786,0.25993200053822413,0.3283504221316952,b10
smee-v2,R2,84,0.7326155730724133,0.058404746749178865,0.7297284968871416,0.6131406270546865,0.8359972549260185,b10
smee-v2,rho,84,0.8559296542779755,0.03624119770358383,0.8525570339197092,0.7751384925352179,0.9136488101842394,b10
v1-k100,RMSE,84,0.388029779293531,0.02079654671275769,0.3871918157800462,0.34602627537204744,0.4281927621659809,b10
v1-k100,MUE,84,0.33765687084984475,0.021320456478923795,0.3368315390520449,0.2956051866696764,0.37832494472456335,b10
v1-k100,R2,84,0.6899699997239627,0.06849860604837037,0.6872814269979947,0.5490324298760348,0.814397584773887,b10
v1-k100,rho,84,0.8306443280514014,0.03988335040985554,0.829440386213073,0.7443230895910172,0.8995508465560897,b10
v3-k100,RMSE,84,0.3870654089688883,0.019330506047553403,0.387025169219032,0.34955874681433524,0.4267658633089918,b10
v3-k100,MUE,84,0.34684867497438737,0.017855629160324422,0.3477216172821402,0.31125142509093273,0.38326620890784796,b10
v3-k100,R2,84,0.697548931181306,0.06502897065851714,0.6931806298593467,0.5629764559409443,0.810761621379815,b10
v3-k100,rho,84,0.8351939482427456,0.03807581833222687,0.8325157476687463,0.7460708121579526,0.8984995800908828,b10
Sage 2.0.0,RMSE,39,0.5755202817415224,0.16050325546393326,0.558394611663297,0.22221439363682957,0.85087069742283,b12
Sage 2.0.0,MUE,39,0.2668768458243508,0.08180103303872582,0.266278984645813,0.12786306001555411,0.4427232932094681,b12
Sage 2.0.0,R2,39,0.49088210245364505,0.1807032675958442,0.524242820027729,0.22140462414926854,0.9296716092073743,b12
Sage 2.0.0,rho,39,0.7006297898702604,0.12283536800111644,0.7146999315555044,0.47862501134559643,0.9642836430945941,b12
Sage 2.2.1,RMSE,39,0.6069758333736681,0.1494543863624319,0.5805995038835913,0.27270132982273937,0.8652635074733032,b12
Sage 2.2.1,MUE,39,0.33101240378399155,0.08156480435799963,0.3335394645761185,0.19188709677383384,0.5017998357925624,b12
Sage 2.2.1,R2,39,0.4640896025391762,0.1881012427842431,0.498175813849421,0.1887022534528421,0.9332708125903837,b12
Sage 2.2.1,rho,39,0.6812412219905486,0.13326569798003815,0.6945440991465974,0.4384382131984467,0.9654610140863997,b12
smee-v2,RMSE,39,0.668216026623736,0.13355722725901786,0.6490667360690664,0.3869845352264347,0.9067050907690846,b12
smee-v2,MUE,39,0.38073183020855056,0.08871612014063547,0.37687734021947333,0.22324697845266825,0.5792871460376933,b12
smee-v2,R2,39,0.3248405439567333,0.15588787179415234,0.3466831659331526,0.08613493619835762,0.7042706412247655,b12
smee-v2,rho,39,0.5699478431898247,0.1372407847094789,0.5758121620325461,0.30742547682763105,0.8425196114126278,b12
v1-k100,RMSE,39,0.5962910092900678,0.1657657767752515,0.5662635591817046,0.2235807994077266,0.8583396398343441,b12
v1-k100,MUE,39,0.2889634364618816,0.08237628227892269,0.29018384868743247,0.14702662404367994,0.4625461961107193,b12
v1-k100,R2,39,0.48352813802323447,0.17081834972186177,0.5133891151110453,0.23215384490063157,0.8927984471691698,b12
v1-k100,rho,39,0.6953618755894188,0.11937090709275348,0.7076630418116359,0.4759957360154663,0.9461826993484348,b12
v3-k100,RMSE,39,0.5975818578906299,0.15130804198412495,0.5813626171805708,0.2785294772860469,0.8777314990895185,b12
v3-k100,MUE,39,0.3061306490929241,0.08263029505450908,0.3117552123514552,0.1656654368433798,0.48668491102133754,b12
v3-k100,R2,39,0.4982076782706664,0.16015219566990868,0.5286186669717288,0.2623882870390928,0.8871127990152504,b12
v3-k100,rho,39,0.7058382805364596,0.11408991359581189,0.7083740138565654,0.4818222229661653,0.9381306276849508,b12
Sage 2.0.0,RMSE,15,1.0791411852684334,0.09424725835302464,1.0776143381785892,0.8884275415934263,1.2577555394762625,b13
Sage 2.0.0,MUE,15,0.9946527993453422,0.1090600911133538,0.9982958559085745,0.7865993491561377,1.201625891451451,b13
Sage 2.0.0,R2,15,0.05283161160234645,0.14382992793344238,0.1188818895494358,0.00018921156070439017,0.6037637322314726,b13
Sage 2.0.0,rho,15,0.2298512814894588,0.196956333828052,0.26765510265735065,-0.07825861475437883,0.7562640599915281,b13
Sage 2.2.1,RMSE,15,0.938226237568321,0.10909360924636588,0.9358612231443701,0.7200607382927436,1.1495382732359516,b13
Sage 2.2.1,MUE,15,0.8468422299031089,0.10446370577516272,0.8499582302372064,0.6423388285907387,1.0533941956004156,b13
Sage 2.2.1,R2,15,0.015738798910415703,0.12439366530587057,0.07429190768571016,7.064948343565144e-05,0.5128219478172829,b13
Sage 2.2.1,rho,15,0.12545436983387898,0.2046697293106871,0.16975688332331007,-0.1915106157811175,0.7388773879694434,b13
smee-v2,RMSE,15,1.0133374478711386,0.1186053705409108,1.0048298707399888,0.7552327925818536,1.2215923090751426,b13
smee-v2,MUE,15,0.8969300400670852,0.1230979785799438,0.8927819990050252,0.6465308008225722,1.142282582311657,b13
smee-v2,R2,15,0.26776541091709594,0.1881181708923944,0.28605059689329027,0.001619683217714675,0.6607946172997943,b13
smee-v2,rho,15,0.5174605404444823,0.2637524386483925,0.4624829791774383,-0.21175616360752186,0.8109574624603297,b13
v1-k100,RMSE,15,1.1164739023785912,0.09361689692660229,1.1149096845321786,0.9068944611676846,1.2832552013684937,b13
v1-k100,MUE,15,0.9908547792042018,0.13472856953995865,0.9873643709760282,0.7050556894517309,1.2393238175269727,b13
v1-k100,R2,15,0.21325574066647002,0.16912382278054214,0.26673873376370727,0.03905553665173676,0.7464715422007413,b13
v1-k100,rho,15,0.4617962111867851,0.15647159746697012,0.4953134539365459,0.19773422165125568,0.8585568639026566,b13
v3-k100,RMSE,15,1.1855618856088412,0.10747858216567703,1.1843694399412543,0.9689635023709043,1.3811208424748342,b13
v3-k100,MUE,15,1.044372154514373,0.1469638263162839,1.0468812769802849,0.7476617469821287,1.3331785636106064,b13
v3-k100,R2,15,0.2146571794953589,0.1650687892367353,0.26904738715749804,0.03351541596915304,0.7182268840785256,b13
v3-k100,rho,15,0.4633111044377835,0.1607291972449096,0.48468789329212236,0.1710935199534785,0.8373415647162894,b13
Sage 2.0.0,RMSE,345,0.5154439981240994,0.03573963380589309,0.5150981099908313,0.44421753821774707,0.5835799552521395,b14
Sage 2.0.0,MUE,345,0.3316758150017259,0.020716434398498504,0.3317019478635717,0.2921959660453272,0.37372780767622377,b14
Sage 2.0.0,R2,345,0.7911923055711562,0.022844796265666982,0.7917912787104227,0.7457165148109456,0.8336817016723194,b14
Sage 2.0.0,rho,345,0.8894899131362616,0.013017936342229567,0.8892816027329888,0.8623704865113876,0.9110768475572871,b14
Sage 2.2.1,RMSE,345,0.4599599974364624,0.02914942167733345,0.4584877340011191,0.4033638557259617,0.5140289693648692,b14
Sage 2.2.1,MUE,345,0.3160873149180512,0.01813713323278485,0.31628555222871757,0.2824939603419798,0.3538224764359004,b14
Sage 2.2.1,R2,345,0.8206213590514133,0.019471813814344152,0.8201484688185774,0.7804982214577044,0.8555735556099433,b14
Sage 2.2.1,rho,345,0.9058815369856116,0.011093224233102683,0.9059546067901927,0.8827198798961824,0.925358373797387,b14
smee-v2,RMSE,345,0.46849806572598274,0.03243973183384067,0.4661679654057206,0.4053082573926801,0.5316424101657525,b14
smee-v2,MUE,345,0.3032881806786508,0.019437957350739717,0.30513239094601813,0.2704814651669641,0.3446616198949104,b14
smee-v2,R2,345,0.8085901634187345,0.025614216765082316,0.8096953935459361,0.7580215384796337,0.8571119596019777,b14
smee-v2,rho,345,0.8992164163418805,0.013835320614183409,0.8984355463205748,0.8688074116722291,0.923944480891125,b14
v1-k100,RMSE,345,0.4068338247634082,0.02835481688353733,0.40578897372687855,0.3510624042282881,0.465048575849721,b14
v1-k100,MUE,345,0.2551870136192256,0.01735920249520073,0.25569662298779006,0.2235956794613877,0.29135944609790093,b14
